0.833333	0.916667	0.1	0.25	0.5	1
0.833333	0.916667	0.1	0.25	1	1
0.833333	0.75	0.1	0.5	0.1	1
0.833333	0.75	0.1	0.5	0.5	1
0.833333	0.75	0.1	0.5	1	1
0.833333	0.833333	0.1	0.5	0.1	1
0.833333	0.833333	0.1	0.5	0.5	1
0.833333	0.833333	0.1	0.5	1	1
0.833333	0.916667	0.1	0.5	0.1	1
0.833333	0.916667	0.1	0.5	0.5	1
0.833333	0.916667	0.1	0.5	1	1
0.416667	0.34375	0.1	0.1	0.1	0
0.416667	0.34375	0.1	0.1	0.5	0
0.416667	0.34375	0.1	0.1	1	0
0.416667	0.416667	0.1	0.1	0.1	0
0.416667	0.416667	0.1	0.1	0.5	0
0.416667	0.416667	0.1	0.1	1	0
0.416667	0.50625	0.1	0.1	0.1	0
0.416667	0.50625	0.1	0.1	0.5	0
0.416667	0.50625	0.1	0.1	1	0
0.416667	0.34375	0.1	0.25	0.1	0
0.416667	0.34375	0.1	0.25	0.5	0
0.416667	0.34375	0.1	0.25	1	0
0.416667	0.416667	0.1	0.25	0.1	0
0.416667	0.416667	0.1	0.25	0.5	0
0.416667	0.416667	0.1	0.25	1	0
0.416667	0.50625	0.1	0.25	0.1	0
0.416667	0.50625	0.1	0.25	0.5	0
0.416667	0.50625	0.1	0.25	1	0
0.416667	0.34375	0.1	0.5	0.1	0
0.416667	0.34375	0.1	0.5	0.5	0
0.416667	0.34375	0.1	0.5	1	0
0.416667	0.416667	0.1	0.5	0.1	0
0.416667	0.416667	0.1	0.5	0.5	0
0.416667	0.416667	0.1	0.5	1	0
0.416667	0.50625	0.1	0.5	0.1	0
0.416667	0.50625	0.1	0.5	0.5	0
0.416667	0.50625	0.1	0.5	1	0
0.416667	0.34375	0.1	0.1	0.1	1
0.416667	0.34375	0.1	0.1	0.5	1
0.416667	0.34375	0.1	0.1	1	1
0.416667	0.416667	0.1	0.1	0.1	1
0.416667	0.416667	0.1	0.1	0.5	1
0.416667	0.416667	0.1	0.1	1	1
0.416667	0.50625	0.1	0.1	0.1	1
0.416667	0.50625	0.1	0.1	0.5	1
0.416667	0.50625	0.1	0.1	1	1
0.416667	0.34375	0.1	0.25	0.1	1
0.416667	0.34375	0.1	0.25	0.5	1
0.416667	0.34375	0.1	0.25	1	1
0.416667	0.416667	0.1	0.25	0.1	1
0.416667	0.416667	0.1	0.25	0.5	1
0.416667	0.416667	0.1	0.25	1	1
0.416667	0.50625	0.1	0.25	0.1	1
0.416667	0.50625	0.1	0.25	0.5	1
0.416667	0.50625	0.1	0.25	1	1
0.416667	0.34375	0.1	0.5	0.1	1
0.416667	0.34375	0.1	0.5	0.5	1
0.416667	0.34375	0.1	0.5	1	1
0.416667	0.416667	0.1	0.5	0.1	1
0.416667	0.416667	0.1	0.5	0.5	1
0.416667	0.416667	0.1	0.5	1	1
0.416667	0.50625	0.1	0.5	0.1	1
0.416667	0.50625	0.1	0.5	0.5	1
0.416667	0.50625	0.1	0.5	1	1
0.833333	0.75	0.0275	0.1	0.1	0
0.833333	0.75	0.0275	0.1	0.5	0
0.833333	0.75	0.0275	0.1	1	0
0.833333	0.833333	0.0275	0.1	0.1	0
0.833333	0.833333	0.0275	0.1	0.5	0
0.833333	0.833333	0.0275	0.1	1	0
0.833333	0.916667	0.0275	0.1	0.1	0
0.833333	0.916667	0.0275	0.1	0.5	0
0.833333	0.916667	0.0275	0.1	1	0
0.833333	0.75	0.0275	0.25	0.1	0
0.833333	0.75	0.0275	0.25	0.5	0
0.833333	0.75	0.0275	0.25	1	0
0.833333	0.833333	0.0275	0.25	0.1	0
0.833333	0.833333	0.0275	0.25	0.5	0
0.833333	0.833333	0.0275	0.25	1	0
0.833333	0.916667	0.0275	0.25	0.1	0
0.833333	0.916667	0.0275	0.25	0.5	0
0.833333	0.916667	0.0275	0.25	1	0
0.833333	0.75	0.0275	0.5	0.1	0
0.833333	0.75	0.0275	0.5	0.5	0
0.833333	0.75	0.0275	0.5	1	0
0.833333	0.833333	0.0275	0.5	0.1	0
0.833333	0.833333	0.0275	0.5	0.5	0
0.833333	0.833333	0.0275	0.5	1	0
0.833333	0.916667	0.0275	0.5	0.1	0
0.833333	0.916667	0.0275	0.5	0.5	0
0.833333	0.916667	0.0275	0.5	1	0
0.833333	0.75	0.0275	0.1	0.1	1
0.833333	0.75	0.0275	0.1	0.5	1
0.833333	0.75	0.0275	0.1	1	1
0.833333	0.833333	0.0275	0.1	0.1	1
0.833333	0.833333	0.0275	0.1	0.5	1
0.833333	0.833333	0.0275	0.1	1	1
0.833333	0.916667	0.0275	0.1	0.1	1
0.833333	0.916667	0.0275	0.1	0.5	1
0.833333	0.916667	0.0275	0.1	1	1
0.833333	0.75	0.0275	0.25	0.1	1
0.833333	0.75	0.0275	0.25	0.5	1
0.833333	0.75	0.0275	0.25	1	1
0.833333	0.833333	0.0275	0.25	0.1	1
0.833333	0.833333	0.0275	0.25	0.5	1
0.833333	0.833333	0.0275	0.25	1	1
0.833333	0.916667	0.0275	0.25	0.1	1
0.833333	0.916667	0.0275	0.25	0.5	1
0.833333	0.916667	0.0275	0.25	1	1
0.833333	0.75	0.0275	0.5	0.1	1
0.833333	0.75	0.0275	0.5	0.5	1
0.833333	0.75	0.0275	0.5	1	1
0.833333	0.833333	0.0275	0.5	0.1	1
0.833333	0.833333	0.0275	0.5	0.5	1
0.833333	0.833333	0.0275	0.5	1	1
0.833333	0.916667	0.0275	0.5	0.1	1
0.833333	0.916667	0.0275	0.5	0.5	1
0.833333	0.916667	0.0275	0.5	1	1
0.416667	0.34375	0.0275	0.1	0.1	0
0.416667	0.34375	0.0275	0.1	0.5	0
0.416667	0.34375	0.0275	0.1	1	0
0.416667	0.416667	0.0275	0.1	0.1	0
0.416667	0.416667	0.0275	0.1	0.5	0
0.416667	0.416667	0.0275	0.1	1	0
0.416667	0.50625	0.0275	0.1	0.1	0
0.416667	0.50625	0.0275	0.1	0.5	0
0.416667	0.50625	0.0275	0.1	1	0
0.416667	0.34375	0.0275	0.25	0.1	0
0.416667	0.34375	0.0275	0.25	0.5	0
0.416667	0.34375	0.0275	0.25	1	0
0.416667	0.416667	0.0275	0.25	0.1	0
0.416667	0.416667	0.0275	0.25	0.5	0
0.416667	0.416667	0.0275	0.25	1	0
0.416667	0.50625	0.0275	0.25	0.1	0
0.416667	0.50625	0.0275	0.25	0.5	0
0.416667	0.50625	0.0275	0.25	1	0
0.416667	0.34375	0.0275	0.5	0.1	0
0.416667	0.34375	0.0275	0.5	0.5	0
0.416667	0.34375	0.0275	0.5	1	0
0.416667	0.416667	0.0275	0.5	0.1	0
0.416667	0.416667	0.0275	0.5	0.5	0
0.416667	0.416667	0.0275	0.5	1	0
0.416667	0.50625	0.0275	0.5	0.1	0
0.416667	0.50625	0.0275	0.5	0.5	0
0.416667	0.50625	0.0275	0.5	1	0
0.416667	0.34375	0.0275	0.1	0.1	1
0.416667	0.34375	0.0275	0.1	0.5	1
0.416667	0.34375	0.0275	0.1	1	1
0.416667	0.416667	0.0275	0.1	0.1	1
0.416667	0.416667	0.0275	0.1	0.5	1
0.416667	0.416667	0.0275	0.1	1	1
0.416667	0.50625	0.0275	0.1	0.1	1
0.416667	0.50625	0.0275	0.1	0.5	1
0.416667	0.50625	0.0275	0.1	1	1
0.416667	0.34375	0.0275	0.25	0.1	1
0.416667	0.34375	0.0275	0.25	0.5	1
0.416667	0.34375	0.0275	0.25	1	1
0.416667	0.416667	0.0275	0.25	0.1	1
0.416667	0.416667	0.0275	0.25	0.5	1
0.416667	0.416667	0.0275	0.25	1	1
0.416667	0.50625	0.0275	0.25	0.1	1
0.416667	0.50625	0.0275	0.25	0.5	1
0.416667	0.50625	0.0275	0.25	1	1
0.416667	0.34375	0.0275	0.5	0.1	1
0.416667	0.34375	0.0275	0.5	0.5	1
0.416667	0.34375	0.0275	0.5	1	1
0.416667	0.416667	0.0275	0.5	0.1	1
0.416667	0.416667	0.0275	0.5	0.5	1
0.416667	0.416667	0.0275	0.5	1	1
0.416667	0.50625	0.0275	0.5	0.1	1
0.416667	0.50625	0.0275	0.5	0.5	1
0.416667	0.50625	0.0275	0.5	1	1
0.833333	0.75	0.05	0.1	0.1	0
0.833333	0.75	0.05	0.1	0.5	0
0.833333	0.75	0.05	0.1	1	0
0.833333	0.833333	0.05	0.1	0.1	0
0.833333	0.833333	0.05	0.1	0.5	0
0.833333	0.833333	0.05	0.1	1	0
0.833333	0.916667	0.05	0.1	0.1	0
0.833333	0.916667	0.05	0.1	0.5	0
0.833333	0.916667	0.05	0.1	1	0
0.833333	0.75	0.05	0.25	0.1	0
0.833333	0.75	0.05	0.25	0.5	0
0.833333	0.75	0.05	0.25	1	0
0.833333	0.833333	0.05	0.25	0.1	0
0.833333	0.833333	0.05	0.25	0.5	0
0.833333	0.833333	0.05	0.25	1	0
0.833333	0.916667	0.05	0.25	0.1	0
0.833333	0.916667	0.05	0.25	0.5	0
0.833333	0.916667	0.05	0.25	1	0
0.833333	0.75	0.05	0.5	0.1	0
0.833333	0.75	0.05	0.5	0.5	0
0.833333	0.75	0.05	0.5	1	0
0.833333	0.833333	0.05	0.5	0.1	0
0.833333	0.833333	0.05	0.5	0.5	0
0.833333	0.833333	0.05	0.5	1	0
0.833333	0.916667	0.05	0.5	0.1	0
0.833333	0.916667	0.05	0.5	0.5	0
0.833333	0.916667	0.05	0.5	1	0
0.833333	0.75	0.05	0.1	0.1	1
0.833333	0.75	0.05	0.1	0.5	1
0.833333	0.75	0.05	0.1	1	1
0.833333	0.833333	0.05	0.1	0.1	1
0.833333	0.833333	0.05	0.1	0.5	1
0.833333	0.833333	0.05	0.1	1	1
0.833333	0.916667	0.05	0.1	0.1	1
0.833333	0.916667	0.05	0.1	0.5	1
0.833333	0.916667	0.05	0.1	1	1
0.833333	0.75	0.05	0.25	0.1	1
0.833333	0.75	0.05	0.25	0.5	1
0.833333	0.75	0.05	0.25	1	1
0.833333	0.833333	0.05	0.25	0.1	1
0.833333	0.833333	0.05	0.25	0.5	1
0.833333	0.833333	0.05	0.25	1	1
0.833333	0.916667	0.05	0.25	0.1	1
0.833333	0.916667	0.05	0.25	0.5	1
0.833333	0.916667	0.05	0.25	1	1
0.833333	0.75	0.05	0.5	0.1	1
0.833333	0.75	0.05	0.5	0.5	1
0.833333	0.75	0.05	0.5	1	1
0.833333	0.833333	0.05	0.5	0.1	1
0.833333	0.833333	0.05	0.5	0.5	1
0.833333	0.833333	0.05	0.5	1	1
0.833333	0.916667	0.05	0.5	0.1	1
0.833333	0.916667	0.05	0.5	0.5	1
0.833333	0.916667	0.05	0.5	1	1
0.416667	0.34375	0.05	0.1	0.1	0
0.416667	0.34375	0.05	0.1	0.5	0
0.416667	0.34375	0.05	0.1	1	0
0.416667	0.416667	0.05	0.1	0.1	0
0.416667	0.416667	0.05	0.1	0.5	0
0.416667	0.416667	0.05	0.1	1	0
0.416667	0.50625	0.05	0.1	0.1	0
0.416667	0.50625	0.05	0.1	0.5	0
0.416667	0.50625	0.05	0.1	1	0
0.416667	0.34375	0.05	0.25	0.1	0
0.416667	0.34375	0.05	0.25	0.5	0
0.416667	0.34375	0.05	0.25	1	0
0.416667	0.416667	0.05	0.25	0.1	0
0.416667	0.416667	0.05	0.25	0.5	0
0.416667	0.416667	0.05	0.25	1	0
0.416667	0.50625	0.05	0.25	0.1	0
0.416667	0.50625	0.05	0.25	0.5	0
0.416667	0.50625	0.05	0.25	1	0
0.416667	0.34375	0.05	0.5	0.1	0
0.416667	0.34375	0.05	0.5	0.5	0
0.416667	0.34375	0.05	0.5	1	0
0.416667	0.416667	0.05	0.5	0.1	0
0.416667	0.416667	0.05	0.5	0.5	0
0.416667	0.416667	0.05	0.5	1	0
0.416667	0.50625	0.05	0.5	0.1	0
0.416667	0.50625	0.05	0.5	0.5	0
0.416667	0.50625	0.05	0.5	1	0
0.416667	0.34375	0.05	0.1	0.1	1
0.416667	0.34375	0.05	0.1	0.5	1
0.416667	0.34375	0.05	0.1	1	1
0.416667	0.416667	0.05	0.1	0.1	1
0.416667	0.416667	0.05	0.1	0.5	1
0.416667	0.416667	0.05	0.1	1	1
0.416667	0.50625	0.05	0.1	0.1	1
0.416667	0.50625	0.05	0.1	0.5	1
0.416667	0.50625	0.05	0.1	1	1
0.416667	0.34375	0.05	0.25	0.1	1
0.416667	0.34375	0.05	0.25	0.5	1
0.416667	0.34375	0.05	0.25	1	1
0.416667	0.416667	0.05	0.25	0.1	1
0.416667	0.416667	0.05	0.25	0.5	1
0.416667	0.416667	0.05	0.25	1	1
0.416667	0.50625	0.05	0.25	0.1	1
0.416667	0.50625	0.05	0.25	0.5	1
0.416667	0.50625	0.05	0.25	1	1
0.416667	0.34375	0.05	0.5	0.1	1
0.416667	0.34375	0.05	0.5	0.5	1
0.416667	0.34375	0.05	0.5	1	1
0.416667	0.416667	0.05	0.5	0.1	1
0.416667	0.416667	0.05	0.5	0.5	1
0.416667	0.416667	0.05	0.5	1	1
0.416667	0.50625	0.05	0.5	0.1	1
0.416667	0.50625	0.05	0.5	0.5	1
0.416667	0.50625	0.05	0.5	1	1
0.833333	0.75	0.0725	0.1	0.1	0
0.833333	0.75	0.0725	0.1	0.5	0
0.833333	0.75	0.0725	0.1	1	0
0.833333	0.833333	0.0725	0.1	0.1	0
0.833333	0.833333	0.0725	0.1	0.5	0
0.833333	0.833333	0.0725	0.1	1	0
0.833333	0.916667	0.0725	0.1	0.1	0
0.833333	0.916667	0.0725	0.1	0.5	0
0.833333	0.916667	0.0725	0.1	1	0
0.833333	0.75	0.0725	0.25	0.1	0
0.833333	0.75	0.0725	0.25	0.5	0
0.833333	0.75	0.0725	0.25	1	0
0.833333	0.833333	0.0725	0.25	0.1	0
0.833333	0.833333	0.0725	0.25	0.5	0
0.833333	0.833333	0.0725	0.25	1	0
0.833333	0.916667	0.0725	0.25	0.1	0
0.833333	0.916667	0.0725	0.25	0.5	0
0.833333	0.916667	0.0725	0.25	1	0
0.833333	0.75	0.0725	0.5	0.1	0
0.833333	0.75	0.0725	0.5	0.5	0
0.833333	0.75	0.0725	0.5	1	0
0.833333	0.833333	0.0725	0.5	0.1	0
0.833333	0.833333	0.0725	0.5	0.5	0
0.833333	0.833333	0.0725	0.5	1	0
0.833333	0.916667	0.0725	0.5	0.1	0
0.833333	0.916667	0.0725	0.5	0.5	0
0.833333	0.916667	0.0725	0.5	1	0
0.833333	0.75	0.0725	0.1	0.1	1
0.833333	0.75	0.0725	0.1	0.5	1
0.833333	0.75	0.0725	0.1	1	1
0.833333	0.833333	0.0725	0.1	0.1	1
0.833333	0.833333	0.0725	0.1	0.5	1
0.833333	0.833333	0.0725	0.1	1	1
0.833333	0.916667	0.0725	0.1	0.1	1
0.833333	0.916667	0.0725	0.1	0.5	1
0.833333	0.916667	0.0725	0.1	1	1
0.833333	0.75	0.0725	0.25	0.1	1
0.833333	0.75	0.0725	0.25	0.5	1
0.833333	0.75	0.0725	0.25	1	1
0.833333	0.833333	0.0725	0.25	0.1	1
0.833333	0.833333	0.0725	0.25	0.5	1
0.833333	0.833333	0.0725	0.25	1	1
0.833333	0.916667	0.0725	0.25	0.1	1
0.833333	0.916667	0.0725	0.25	0.5	1
0.833333	0.916667	0.0725	0.25	1	1
0.833333	0.75	0.0725	0.5	0.1	1
0.833333	0.75	0.0725	0.5	0.5	1
0.833333	0.75	0.0725	0.5	1	1
0.833333	0.833333	0.0725	0.5	0.1	1
0.833333	0.833333	0.0725	0.5	0.5	1
0.833333	0.833333	0.0725	0.5	1	1
0.833333	0.916667	0.0725	0.5	0.1	1
0.833333	0.916667	0.0725	0.5	0.5	1
0.833333	0.916667	0.0725	0.5	1	1
0.416667	0.34375	0.0725	0.1	0.1	0
0.416667	0.34375	0.0725	0.1	0.5	0
0.416667	0.34375	0.0725	0.1	1	0
0.416667	0.416667	0.0725	0.1	0.1	0
0.416667	0.416667	0.0725	0.1	0.5	0
0.416667	0.416667	0.0725	0.1	1	0
0.416667	0.50625	0.0725	0.1	0.1	0
0.416667	0.50625	0.0725	0.1	0.5	0
0.416667	0.50625	0.0725	0.1	1	0
0.416667	0.34375	0.0725	0.25	0.1	0
0.416667	0.34375	0.0725	0.25	0.5	0
0.416667	0.34375	0.0725	0.25	1	0
0.416667	0.416667	0.0725	0.25	0.1	0
0.416667	0.416667	0.0725	0.25	0.5	0
0.416667	0.416667	0.0725	0.25	1	0
0.416667	0.50625	0.0725	0.25	0.1	0
0.416667	0.50625	0.0725	0.25	0.5	0
0.416667	0.50625	0.0725	0.25	1	0
0.416667	0.34375	0.0725	0.5	0.1	0
0.416667	0.34375	0.0725	0.5	0.5	0
0.416667	0.34375	0.0725	0.5	1	0
0.416667	0.416667	0.0725	0.5	0.1	0
0.416667	0.416667	0.0725	0.5	0.5	0
0.416667	0.416667	0.0725	0.5	1	0
0.416667	0.50625	0.0725	0.5	0.1	0
0.416667	0.50625	0.0725	0.5	0.5	0
0.416667	0.50625	0.0725	0.5	1	0
0.416667	0.34375	0.0725	0.1	0.1	1
0.416667	0.34375	0.0725	0.1	0.5	1
0.416667	0.34375	0.0725	0.1	1	1
0.416667	0.416667	0.0725	0.1	0.1	1
0.416667	0.416667	0.0725	0.1	0.5	1
0.416667	0.416667	0.0725	0.1	1	1
0.416667	0.50625	0.0725	0.1	0.1	1
0.416667	0.50625	0.0725	0.1	0.5	1
0.416667	0.50625	0.0725	0.1	1	1
0.416667	0.34375	0.0725	0.25	0.1	1
0.416667	0.34375	0.0725	0.25	0.5	1
0.416667	0.34375	0.0725	0.25	1	1
0.416667	0.416667	0.0725	0.25	0.1	1
0.416667	0.416667	0.0725	0.25	0.5	1
0.416667	0.416667	0.0725	0.25	1	1
0.416667	0.50625	0.0725	0.25	0.1	1
0.416667	0.50625	0.0725	0.25	0.5	1
0.416667	0.50625	0.0725	0.25	1	1
0.416667	0.34375	0.0725	0.5	0.1	1
0.416667	0.34375	0.0725	0.5	0.5	1
0.416667	0.34375	0.0725	0.5	1	1
0.416667	0.416667	0.0725	0.5	0.1	1
0.416667	0.416667	0.0725	0.5	0.5	1
0.416667	0.416667	0.0725	0.5	1	1
0.416667	0.50625	0.0725	0.5	0.1	1
0.416667	0.50625	0.0725	0.5	0.5	1
0.416667	0.50625	0.0725	0.5	1	1
0.833333	0.75	0.0825	0.1	0.1	0
0.833333	0.75	0.0825	0.1	0.5	0
0.833333	0.75	0.0825	0.1	1	0
0.833333	0.833333	0.0825	0.1	0.1	0
0.833333	0.833333	0.0825	0.1	0.5	0
0.833333	0.833333	0.0825	0.1	1	0
0.833333	0.916667	0.0825	0.1	0.1	0
0.833333	0.916667	0.0825	0.1	0.5	0
0.833333	0.916667	0.0825	0.1	1	0
0.833333	0.75	0.0825	0.25	0.1	0
0.833333	0.75	0.0825	0.25	0.5	0
0.833333	0.75	0.0825	0.25	1	0
0.833333	0.833333	0.0825	0.25	0.1	0
0.833333	0.833333	0.0825	0.25	0.5	0
0.833333	0.833333	0.0825	0.25	1	0
0.833333	0.916667	0.0825	0.25	0.1	0
0.833333	0.916667	0.0825	0.25	0.5	0
0.833333	0.916667	0.0825	0.25	1	0
0.833333	0.75	0.0825	0.5	0.1	0
0.833333	0.75	0.0825	0.5	0.5	0
0.833333	0.75	0.0825	0.5	1	0
0.833333	0.833333	0.0825	0.5	0.1	0
0.833333	0.833333	0.0825	0.5	0.5	0
0.833333	0.833333	0.0825	0.5	1	0
0.833333	0.916667	0.0825	0.5	0.1	0
0.833333	0.916667	0.0825	0.5	0.5	0
0.833333	0.916667	0.0825	0.5	1	0
0.833333	0.75	0.0825	0.1	0.1	1
0.833333	0.75	0.0825	0.1	0.5	1
0.833333	0.75	0.0825	0.1	1	1
0.833333	0.833333	0.0825	0.1	0.1	1
0.833333	0.833333	0.0825	0.1	0.5	1
0.833333	0.833333	0.0825	0.1	1	1
0.833333	0.916667	0.0825	0.1	0.1	1
0.833333	0.916667	0.0825	0.1	0.5	1
0.833333	0.916667	0.0825	0.1	1	1
0.833333	0.75	0.0825	0.25	0.1	1
0.833333	0.75	0.0825	0.25	0.5	1
0.833333	0.75	0.0825	0.25	1	1
0.833333	0.833333	0.0825	0.25	0.1	1
0.833333	0.833333	0.0825	0.25	0.5	1
0.833333	0.833333	0.0825	0.25	1	1
0.833333	0.916667	0.0825	0.25	0.1	1
0.833333	0.916667	0.0825	0.25	0.5	1
0.833333	0.916667	0.0825	0.25	1	1
0.833333	0.75	0.0825	0.5	0.1	1
0.833333	0.75	0.0825	0.5	0.5	1
0.833333	0.75	0.0825	0.5	1	1
0.833333	0.833333	0.0825	0.5	0.1	1
0.833333	0.833333	0.0825	0.5	0.5	1
0.833333	0.833333	0.0825	0.5	1	1
0.833333	0.916667	0.0825	0.5	0.1	1
0.833333	0.916667	0.0825	0.5	0.5	1
0.833333	0.916667	0.0825	0.5	1	1
0.416667	0.34375	0.0825	0.1	0.1	0
0.416667	0.34375	0.0825	0.1	0.5	0
0.416667	0.34375	0.0825	0.1	1	0
0.416667	0.416667	0.0825	0.1	0.1	0
0.416667	0.416667	0.0825	0.1	0.5	0
0.416667	0.416667	0.0825	0.1	1	0
0.416667	0.50625	0.0825	0.1	0.1	0
0.416667	0.50625	0.0825	0.1	0.5	0
0.416667	0.50625	0.0825	0.1	1	0
0.416667	0.34375	0.0825	0.25	0.1	0
0.416667	0.34375	0.0825	0.25	0.5	0
0.416667	0.34375	0.0825	0.25	1	0
0.416667	0.416667	0.0825	0.25	0.1	0
0.416667	0.416667	0.0825	0.25	0.5	0
0.416667	0.416667	0.0825	0.25	1	0
0.416667	0.50625	0.0825	0.25	0.1	0
0.416667	0.50625	0.0825	0.25	0.5	0
0.416667	0.50625	0.0825	0.25	1	0
0.416667	0.34375	0.0825	0.5	0.1	0
0.416667	0.34375	0.0825	0.5	0.5	0
0.416667	0.34375	0.0825	0.5	1	0
0.416667	0.416667	0.0825	0.5	0.1	0
0.416667	0.416667	0.0825	0.5	0.5	0
0.416667	0.416667	0.0825	0.5	1	0
0.416667	0.50625	0.0825	0.5	0.1	0
0.416667	0.50625	0.0825	0.5	0.5	0
0.416667	0.50625	0.0825	0.5	1	0
0.416667	0.34375	0.0825	0.1	0.1	1
0.416667	0.34375	0.0825	0.1	0.5	1
0.416667	0.34375	0.0825	0.1	1	1
0.416667	0.416667	0.0825	0.1	0.1	1
0.416667	0.416667	0.0825	0.1	0.5	1
0.416667	0.416667	0.0825	0.1	1	1
0.416667	0.50625	0.0825	0.1	0.1	1
0.416667	0.50625	0.0825	0.1	0.5	1
0.416667	0.50625	0.0825	0.1	1	1
0.416667	0.34375	0.0825	0.25	0.1	1
0.416667	0.34375	0.0825	0.25	0.5	1
0.416667	0.34375	0.0825	0.25	1	1
0.416667	0.416667	0.0825	0.25	0.1	1
0.416667	0.416667	0.0825	0.25	0.5	1
0.416667	0.416667	0.0825	0.25	1	1
0.416667	0.50625	0.0825	0.25	0.1	1
0.416667	0.50625	0.0825	0.25	0.5	1
0.416667	0.50625	0.0825	0.25	1	1
0.416667	0.34375	0.0825	0.5	0.1	1
0.416667	0.34375	0.0825	0.5	0.5	1
0.416667	0.34375	0.0825	0.5	1	1
0.416667	0.416667	0.0825	0.5	0.1	1
0.416667	0.416667	0.0825	0.5	0.5	1
0.416667	0.416667	0.0825	0.5	1	1
0.416667	0.50625	0.0825	0.5	0.1	1
0.416667	0.50625	0.0825	0.5	0.5	1
0.416667	0.50625	0.0825	0.5	1	1
0.833333	0.75	0.0275	0.1	0.05	0
0.833333	0.75	0.0275	0.1	0.15	0
0.833333	0.75	0.0275	0.1	0.25	0
0.833333	0.75	0.0275	0.1	0.35	0
0.833333	0.75	0.0275	0.1	0.4	0
0.833333	0.75	0.0275	0.1	0.75	0
0.833333	0.833333	0.0275	0.1	0.05	0
0.833333	0.833333	0.0275	0.1	0.15	0
0.833333	0.833333	0.0275	0.1	0.25	0
0.833333	0.833333	0.0275	0.1	0.35	0
0.833333	0.833333	0.0275	0.1	0.4	0
0.833333	0.833333	0.0275	0.1	0.75	0
0.833333	0.916667	0.0275	0.1	0.05	0
0.833333	0.916667	0.0275	0.1	0.15	0
0.833333	0.916667	0.0275	0.1	0.25	0
0.833333	0.916667	0.0275	0.1	0.35	0
0.833333	0.916667	0.0275	0.1	0.4	0
0.833333	0.916667	0.0275	0.1	0.75	0
0.833333	0.75	0.0275	0.25	0.05	0
0.833333	0.75	0.0275	0.25	0.15	0
0.833333	0.75	0.0275	0.25	0.25	0
0.833333	0.75	0.0275	0.25	0.35	0
0.833333	0.75	0.0275	0.25	0.4	0
0.833333	0.75	0.0275	0.25	0.75	0
0.833333	0.833333	0.0275	0.25	0.05	0
0.833333	0.833333	0.0275	0.25	0.15	0
0.833333	0.833333	0.0275	0.25	0.25	0
0.833333	0.833333	0.0275	0.25	0.35	0
0.833333	0.833333	0.0275	0.25	0.4	0
0.833333	0.833333	0.0275	0.25	0.75	0
0.833333	0.916667	0.0275	0.25	0.05	0
0.833333	0.916667	0.0275	0.25	0.15	0
0.833333	0.916667	0.0275	0.25	0.25	0
0.833333	0.916667	0.0275	0.25	0.35	0
0.833333	0.916667	0.0275	0.25	0.4	0
0.833333	0.916667	0.0275	0.25	0.75	0
0.833333	0.75	0.0275	0.5	0.05	0
0.833333	0.75	0.0275	0.5	0.15	0
0.833333	0.75	0.0275	0.5	0.25	0
0.833333	0.75	0.0275	0.5	0.35	0
0.833333	0.75	0.0275	0.5	0.4	0
0.833333	0.75	0.0275	0.5	0.75	0
